,index,amt,merchant_1,merchant_2,category,year,city_pop,is_fraud
1290468,1290468,744.57,424,-1,8,1978,1988,1
967208,967208,311.17,434,-1,4,1990,137,1
360689,360689,840.71,167,-1,8,1941,68211,1
557932,557932,1079.14,329,-1,11,1961,3164,1
617790,617790,19.95,208,4,10,1993,5216,1
1259118,1259118,278.07,225,-1,4,1997,777,1
1189731,1189731,320.99,335,-1,4,1991,365,1
7552,7552,730.78,459,-1,12,1939,145,1
1213795,1213795,1128.68,576,-1,11,1966,233717,1
1040490,1040490,19.06,116,57,5,1988,167,1
358846,358846,18.85,107,117,5,1971,2379,1
508762,508762,910.37,442,-1,12,1939,28506,1
603844,603844,328.16,535,184,4,1955,1179,1
468867,468867,924.78,538,145,12,1959,5791,1
1164507,1164507,1124.32,8,-1,11,1955,207,1
1030461,1030461,8.58,364,160,9,1984,3451,1
392308,392308,261.49,502,12,4,1981,1536,1
40806,40806,10.02,171,-1,2,2000,149,1
93676,93676,765.47,133,-1,8,1974,878,1
1202925,1202925,317.68,138,-1,4,1966,516,1
1091643,1091643,317.33,407,162,4,1969,648,1
265265,265265,11.16,572,29,3,1997,20478,1
890240,890240,864.17,333,-1,8,1957,118,1
24193,24193,118.23,433,-1,1,1988,3285,1
756940,756940,1100.75,223,212,11,1964,23045,1
625374,625374,827.2,504,16,11,1970,911,1
75418,75418,1292.21,537,-1,11,2001,272,1
1065870,1065870,1065.68,383,-1,12,1986,1530,1
570877,570877,7.41,305,-1,2,1989,4290,1
676294,676294,1090.93,576,-1,11,1969,389246,1
416017,416017,307.09,186,-1,4,1970,1304,1
1286529,1286529,590.39,594,132,0,1976,324,1
933524,933524,308.87,447,-1,4,1994,214703,1
689074,689074,932.47,368,-1,12,1960,1506,1
1168453,1168453,325.31,12,-1,4,1955,4677,1
280716,280716,313.21,253,-1,4,1954,337,1
100692,100692,18.71,478,83,2,1970,365,1
1059426,1059426,962.97,496,39,11,1956,759,1
667884,667884,821.32,364,138,8,1981,2644,1
478607,478607,19.21,188,-1,7,1940,8007,1
1248558,1248558,892.34,197,147,11,1991,1654,1
716427,716427,52.43,609,89,10,1942,864,1
1068959,1068959,862.51,25,-1,11,1957,7420,1
884928,884928,887.35,187,38,11,1978,5760,1
189655,189655,302.16,447,-1,4,1968,1666,1
1166198,1166198,745.75,20,-1,12,1955,207,1
1153924,1153924,285.71,225,-1,4,1936,20133,1
1059286,1059286,324.28,12,-1,4,1982,782,1
1178474,1178474,1253.93,164,-1,11,1972,18408,1
491222,491222,744.12,230,196,8,1962,2092,1
138275,138275,23.07,108,-1,10,1985,94014,1
1131438,1131438,8.42,438,15,2,1988,4573,1
1134803,1134803,302.63,440,123,4,1997,372,1
554340,554340,281.48,502,12,4,1998,19803,1
603540,603540,927.66,598,-1,12,1941,172817,1
372743,372743,1139.15,558,103,11,1960,51,1
151530,151530,1132.86,576,-1,11,1967,673342,1
815310,815310,908.77,133,-1,8,1972,5901,1
102334,102334,9.68,410,86,13,1990,7297,1
625633,625633,2.77,271,-1,13,1967,1939,1
814830,814830,1058.87,418,213,11,1939,61,1
670590,670590,318.49,184,113,4,1945,348,1
757439,757439,349.95,434,-1,4,1998,3202,1
689082,689082,852.54,165,-1,11,1949,1274,1
783520,783520,332.01,374,205,4,1963,298,1
280646,280646,124.67,299,-1,1,1994,2456,1
1291873,1291873,1104.69,557,-1,11,1955,1312,1
243010,243010,999.62,164,-1,11,1956,10127,1
673024,673024,864.7,565,-1,12,1976,3684,1
95907,95907,10.54,439,-1,3,1996,121,1
979163,979163,296.99,395,-1,4,1998,4542,1
733737,733737,1094.88,409,-1,11,1980,1201,1
27684,27684,6.01,607,-1,7,1956,1892,1
132232,132232,11.93,554,-1,2,1964,10085,1
1178405,1178405,750.36,310,-1,8,1985,928,1
81522,81522,869.13,347,195,11,1931,397,1
199097,199097,929.44,280,-1,11,1932,800,1
1012693,1012693,919.04,272,-1,12,1960,1923,1
921528,921528,19.7,11,-1,10,1957,4870,1
1129729,1129729,828.82,38,-1,12,1980,509,1
1135118,1135118,339.8,423,-1,4,1961,258,1
18260,18260,1001.51,576,-1,11,1946,2518,1
771283,771283,1074.33,223,212,11,1970,23805,1
1067299,1067299,1026.92,164,-1,11,1926,798,1
163820,163820,20.15,71,-1,2,1958,37,1
1167025,1167025,284.16,317,44,4,1960,3487,1
625905,625905,112.75,604,-1,1,1992,525713,1
1035279,1035279,19.9,348,-1,10,1971,2036,1
132092,132092,1054.9,164,-1,11,1962,19880,1
940978,940978,265.09,123,-1,4,1934,68211,1
80279,80279,301.36,81,73,4,1931,397,1
95821,95821,803.49,396,-1,8,1925,4431,1
1047089,1047089,690.49,324,-1,8,1972,343,1
233449,233449,287.63,225,-1,4,1960,459921,1
200813,200813,742.26,59,-1,8,1968,1565,1
1168839,1168839,917.37,383,-1,12,1993,608,1
1097504,1097504,112.24,528,81,1,1969,648,1
1164755,1164755,338.41,292,-1,4,1955,207,1
19683,19683,696.76,32,-1,8,1946,2518,1
806297,806297,324.59,601,-1,4,1995,128715,1
1070925,1070925,7.92,544,-1,9,1983,229,1
356530,356530,968.77,366,-1,11,1993,30770,1
132668,132668,9.36,276,142,3,1987,910148,1
150226,150226,776.69,38,-1,12,1981,1577385,1
903825,903825,218.02,545,-1,6,1975,910148,1
862336,862336,177.41,560,-1,6,1990,194500,1
118106,118106,763.11,494,206,8,1946,522,1
130365,130365,535.49,428,-1,0,1985,35439,1
351029,351029,313.83,440,123,4,1961,297,1
799440,799440,673.33,565,-1,12,1984,19685,1
64647,64647,1139.52,280,-1,11,1929,52126,1
971671,971671,1024.32,224,-1,11,1983,9051,1
278253,278253,1158.16,459,-1,12,1940,493,1
1170844,1170844,10.8,307,-1,3,1993,608,1
1152360,1152360,978.42,476,166,11,1941,172247,1
558360,558360,119.54,351,209,1,1975,4074,1
933689,933689,306.14,206,-1,4,1994,214703,1
909561,909561,262.93,124,153,6,1983,106,1
1065872,1065872,1.06,69,-1,13,1926,798,1
1294576,1294576,965.05,288,-1,11,1958,1306,1
268799,268799,991.3,319,-1,11,1972,765,1
271250,271250,1123.17,605,-1,11,1988,151815,1
1233001,1233001,922.39,288,-1,11,1934,31702,1
646150,646150,321.5,68,-1,4,1963,2089,1
1195355,1195355,876.91,183,-1,11,1977,8269,1
373221,373221,338.26,375,-1,4,1960,51,1
1000984,1000984,19.06,22,-1,2,1956,260,1
1069160,1069160,339.95,423,-1,4,1966,653,1
830532,830532,387.99,539,-1,0,1969,25459,1
685867,685867,1009.59,280,-1,11,1996,2906700,1
50756,50756,282.39,84,-1,6,1986,601723,1
130648,130648,281.41,570,-1,4,1987,910148,1
999303,999303,833.85,141,-1,8,1948,3699,1
278280,278280,635.33,133,-1,8,1954,337,1
715430,715430,328.85,138,-1,4,1942,864,1
755843,755843,298.61,254,72,4,1976,1680,1
713410,713410,20.07,257,-1,2,1960,626,1
162021,162021,1057.1,466,64,12,1929,18459,1
498809,498809,762.15,514,-1,12,1984,27971,1
558587,558587,779.55,20,-1,12,1975,5895,1
511542,511542,7.33,463,-1,2,1999,895,1
57730,57730,10.47,420,-1,2,1980,686,1
771362,771362,968.41,294,0,11,1970,23805,1
272825,272825,8.84,210,-1,9,2001,4198,1
646312,646312,330.83,469,-1,4,1932,341,1
57420,57420,1146.99,418,213,11,1980,686,1
743567,743567,335.05,27,-1,4,1984,6006,1
388132,388132,295.39,184,113,4,1978,198,1
940957,940957,13.79,478,83,2,1934,68211,1
1046474,1046474,668.01,396,-1,8,1963,14267,1
779075,779075,361.04,443,-1,4,1967,301,1
74186,74186,20.98,108,-1,10,1983,186140,1
947773,947773,1050.4,482,-1,11,1969,45303,1
522580,522580,313.13,139,-1,4,1989,632,1
1295142,1295142,21.98,95,6,5,1990,302,1
91524,91524,867.56,360,-1,8,1974,878,1
884681,884681,300.93,570,-1,4,1952,4984,1
516959,516959,20.55,594,11,5,1986,2206,1
126097,126097,343.31,317,44,4,1958,1271,1
210851,210851,1164.36,347,195,11,1976,2142,1
765608,765608,308.82,311,-1,4,1970,23805,1
1120284,1120284,345.7,300,-1,4,1944,914,1
977214,977214,18.12,584,-1,2,1937,2258,1
331291,331291,955.18,319,-1,11,1947,5726,1
802495,802495,23.65,39,108,10,1946,12866,1
685952,685952,1063.85,183,-1,11,1988,7268,1
276213,276213,784.69,405,-1,8,1940,493,1
429853,429853,954.71,476,166,11,1961,2801,1
1011360,1011360,15.46,344,-1,3,1967,1628,1
135829,135829,1094.12,179,-1,11,1964,10085,1
1069306,1069306,293.94,407,162,4,1966,653,1
201799,201799,931.0,429,111,12,1968,1565,1
30301,30301,299.07,139,-1,4,1960,24840,1
1275323,1275323,519.07,132,-1,0,1951,1178,1
1007663,1007663,309.88,335,-1,4,1995,917,1
1170579,1170579,824.02,618,-1,8,2000,28425,1
189949,189949,300.98,18,-1,4,1968,1666,1
146228,146228,10.24,197,102,2,1927,16305,1
227502,227502,14.01,316,-1,2,1964,191096,1
588197,588197,316.92,81,73,4,1945,4005,1
909413,909413,298.13,518,20,6,1973,1749,1
1010023,1010023,293.05,18,-1,4,1987,32891,1
771679,771679,312.06,535,184,4,1977,4726,1
1107485,1107485,318.84,138,-1,4,1964,4046,1
233321,233321,1088.06,267,-1,11,1960,459921,1
1253062,1253062,1078.98,409,-1,11,1926,2856,1
358356,358356,238.78,300,-1,4,1941,68211,1
949107,949107,304.27,138,-1,4,1995,6025,1
691990,691990,1059.15,288,-1,11,1949,1274,1
977054,977054,18.5,171,-1,2,1937,2258,1
146513,146513,10.22,438,15,2,1954,4778,1
1192956,1192956,1051.89,267,-1,11,1991,365,1
573385,573385,854.92,494,206,8,1969,584,1
586515,586515,299.03,447,-1,4,1981,5848,1
619554,619554,253.33,84,-1,6,1993,5216,1
666224,666224,380.28,226,69,4,1956,732,1
799246,799246,310.1,81,73,4,1946,12866,1
904031,904031,310.79,27,-1,4,1973,190178,1
670030,670030,988.45,402,-1,11,1945,348,1
1024786,1024786,811.86,285,37,8,1974,177,1
1059247,1059247,1206.74,327,19,11,1982,782,1
160242,160242,8.65,57,154,9,1929,18459,1
759080,759080,295.9,406,-1,4,1993,2395,1
185921,185921,900.17,371,68,11,1978,158701,1
661276,661276,884.9,100,-1,11,1993,15269,1
243055,243055,956.19,466,64,12,1956,10127,1
1033511,1033511,953.89,521,9,11,1974,381459,1
598327,598327,1020.35,6,33,11,1969,673342,1
1189697,1189697,18.88,452,-1,10,1978,1563,1
98091,98091,1139.57,442,-1,12,1959,190178,1
64730,64730,11.95,450,-1,2,1986,795,1
209419,209419,782.4,412,43,8,1976,2142,1
1238782,1238782,884.02,466,64,12,1989,140,1
1282963,1282963,368.45,184,113,4,1974,14871,1
1148747,1148747,20.04,612,-1,10,1967,1022298,1
638426,638426,367.28,512,-1,4,1991,4575,1
32262,32262,9.44,40,-1,2,1960,24840,1
301401,301401,49.78,181,-1,9,1955,466,1
955360,955360,358.76,447,-1,4,1974,241,1
502651,502651,906.41,567,46,11,1992,5875,1
93778,93778,285.81,293,-1,4,1996,121,1
746743,746743,932.21,191,-1,11,1979,1080,1
311544,311544,994.15,183,-1,11,1964,3032,1
738033,738033,347.23,536,13,4,1952,1078,1
952755,952755,204.96,85,-1,6,1991,3730,1
34754,34754,320.59,434,-1,4,1967,344,1
776435,776435,21.03,480,-1,5,1986,1186,1
1221183,1221183,1123.86,558,103,11,1978,341,1
93578,93578,299.49,634,-1,4,1996,121,1
522123,522123,862.73,66,-1,11,1982,823,1
1099163,1099163,862.0,288,-1,11,1935,31970,1
204808,204808,713.24,538,145,12,1968,1565,1
1286878,1286878,829.91,241,-1,11,1972,2401,1
1111306,1111306,358.04,311,-1,4,1983,2906700,1
442946,442946,1148.75,521,9,11,1937,1252,1
230719,230719,1046.02,191,-1,11,1999,28739,1
617230,617230,22.86,100,-1,5,1993,5216,1
353258,353258,1035.24,280,-1,11,1961,297,1
1118762,1118762,19.94,49,-1,10,1928,3066,1
976913,976913,1001.9,537,-1,11,1949,13717,1
776484,776484,792.33,492,211,8,1953,2148,1
1166172,1166172,806.06,618,-1,8,1940,4593,1
1262640,1262640,1047.08,347,195,11,1987,5657,1
1213524,1213524,750.87,287,-1,8,1991,321490,1
924804,924804,752.56,505,-1,8,1960,214518,1
30187,30187,1135.27,371,68,11,1997,2408,1
746520,746520,1074.72,352,24,11,1968,744,1
1164564,1164564,8.22,233,-1,9,1940,4593,1
526239,526239,920.9,165,-1,11,1989,632,1
713221,713221,255.39,627,61,6,1986,11432,1
57650,57650,13.08,450,-1,2,1971,248858,1
670559,670559,358.98,342,-1,4,1972,863,1
651842,651842,310.69,311,-1,4,1997,230,1
837533,837533,290.62,382,-1,6,1972,1760,1
715210,715210,596.2,144,-1,0,1942,864,1
491146,491146,1084.5,197,147,11,1987,16163,1
757426,757426,10.03,493,-1,2,1976,1680,1
1134601,1134601,1076.3,288,-1,11,1961,258,1
1115359,1115359,9.95,420,-1,2,1928,3066,1
116202,116202,20.63,117,-1,5,1987,545147,1
1168084,1168084,8.48,547,-1,9,1943,7511,1
600804,600804,909.75,59,-1,8,1972,1261,1
144821,144821,837.95,491,-1,9,1972,454,1
802604,802604,303.92,469,-1,4,1987,95035,1
1255631,1255631,660.07,618,-1,8,1987,5657,1
71712,71712,828.73,278,175,8,1973,110,1
1071087,1071087,282.87,27,-1,4,1983,229,1
654382,654382,839.8,310,-1,8,1997,230,1
602016,602016,309.49,12,-1,4,1963,242803,1
936737,936737,977.55,48,5,12,1968,156391,1
1059619,1059619,21.52,346,-1,2,1967,137,1
475948,475948,12.17,101,-1,2,1974,645,1
95786,95786,795.06,581,56,8,1997,1075,1
568334,568334,284.62,375,-1,4,1987,122111,1
236794,236794,340.02,184,113,4,1965,129,1
859744,859744,10.55,420,-1,2,2003,1512,1
628956,628956,743.26,221,129,8,1992,525713,1
638557,638557,957.79,267,-1,11,1986,1686,1
553876,553876,1031.18,576,-1,11,1998,19803,1
1200935,1200935,769.35,437,180,12,1987,3688,1
51277,51277,801.76,119,152,12,1983,2060,1
872268,872268,970.6,28,189,12,1998,12478,1
647955,647955,18.69,387,-1,2,1963,2089,1
573029,573029,354.81,342,-1,4,1969,584,1
290209,290209,124.71,30,-1,1,1983,1930,1
1007624,1007624,18.95,249,-1,7,1995,917,1
1214000,1214000,330.54,292,-1,4,1936,135332,1
243271,243271,262.04,23,-1,4,1970,67082,1
373503,373503,340.22,138,-1,4,1990,1617,1
421938,421938,1145.36,294,0,11,1950,3805,1
267099,267099,849.39,241,-1,11,1997,20478,1
838098,838098,299.32,535,184,4,1977,3996,1
274173,274173,984.26,64,-1,11,2001,4198,1
622562,622562,12.25,489,40,2,1963,9165,1
802301,802301,982.8,521,9,11,1959,630,1
76602,76602,855.69,285,110,8,1969,4138,1
846464,846464,1085.17,288,-1,11,1977,3996,1
890335,890335,772.44,269,-1,12,1957,118,1
105170,105170,12.46,422,-1,3,1962,3862,1
776516,776516,565.08,118,-1,0,1976,313,1
280778,280778,495.83,143,204,0,1994,2456,1
654126,654126,857.18,59,-1,8,1941,369,1
904179,904179,772.39,213,-1,8,1973,1749,1
1278493,1278493,21.02,29,-1,10,1982,1574,1
163479,163479,1142.62,366,-1,11,1958,37,1
746662,746662,11.91,488,148,13,1984,6006,1
584266,584266,931.13,462,-1,11,1995,93193,1
1027476,1027476,1022.18,38,-1,12,1957,15647,1
815813,815813,307.98,253,-1,4,1939,61,1
1222839,1222839,131.14,299,-1,1,1972,528,1
514956,514956,9.94,391,-1,3,1999,895,1
75416,75416,321.17,335,-1,4,1967,641349,1
990947,990947,839.31,492,211,8,1985,409656,1
149009,149009,919.63,167,-1,8,1927,16305,1
21651,21651,224.94,140,60,6,1972,270712,1
1170775,1170775,812.59,28,189,12,2000,28425,1
1290650,1290650,16.66,472,161,2,1950,1100,1
697181,697181,1051.26,28,53,11,1980,124967,1
806165,806165,9.44,608,-1,7,1941,2443,1
1043545,1043545,294.91,23,-1,4,1963,14267,1
33155,33155,1191.47,329,-1,11,1960,24840,1
924574,924574,977.42,371,68,11,1953,2016,1
407457,407457,1034.06,327,19,11,1991,9679,1
806636,806636,11.07,97,-1,2,1971,255,1
276770,276770,304.52,312,-1,4,1989,9772,1
1068927,1068927,219.73,63,-1,6,2004,163415,1
1258620,1258620,924.45,576,-1,11,1997,777,1
45425,45425,21.47,212,-1,5,1971,1943,1
841787,841787,299.33,407,162,4,1974,1480,1
1110745,1110745,311.96,81,73,4,1966,4913,1
563640,563640,266.28,412,207,6,1975,4074,1
374961,374961,893.53,611,70,12,1962,1143,1
884533,884533,23.2,214,-1,7,1979,1201,1
12297,12297,327.26,138,-1,4,1999,976,1
979318,979318,352.89,502,12,4,1974,71485,1
940805,940805,15.71,372,-1,7,1985,36438,1
356649,356649,322.02,335,-1,4,1984,1858,1
1030809,1030809,12.53,414,201,3,1984,3451,1
65996,65996,836.07,527,-1,8,1986,795,1
889819,889819,1122.93,371,68,11,1942,2328,1
581109,581109,846.07,255,-1,8,1956,35705,1
599999,599999,953.49,331,-1,12,1949,98816,1
896775,896775,834.24,232,-1,12,1975,910148,1
231191,231191,899.6,230,196,8,1980,493806,1
570538,570538,17.4,496,202,7,1972,54287,1
1091357,1091357,282.53,407,162,4,1966,47772,1
995464,995464,1100.0,288,-1,11,1928,217,1
154325,154325,12.41,142,-1,13,1967,673342,1
415410,415410,374.08,3,-1,0,1966,717255,1
135756,135756,870.91,576,-1,11,1940,478404,1
163575,163575,335.02,317,44,4,1948,463,1
1023443,1023443,807.09,630,-1,9,1990,533,1
708197,708197,975.66,576,-1,11,1957,2601,1
1262727,1262727,1108.71,418,213,11,1967,471,1
186289,186289,12.82,148,-1,2,1981,222785,1
747766,747766,20.48,218,-1,2,1968,744,1
154123,154123,1136.04,576,-1,11,1996,239,1
663524,663524,18.79,195,-1,5,1993,15269,1
746602,746602,982.17,183,-1,11,1979,1080,1
1178755,1178755,305.05,407,162,4,1940,41111,1
301175,301175,963.9,141,-1,8,1996,564,1
928896,928896,843.72,294,0,11,1975,1595797,1
272808,272808,776.21,96,-1,12,2001,4198,1
815176,815176,744.34,190,97,12,1939,61,1
977284,977284,16.02,546,-1,3,1937,2258,1
100517,100517,880.99,43,63,12,1970,365,1
534182,534182,19.48,520,-1,7,1970,479994,1
15703,15703,311.47,418,59,4,1955,355,1
88685,88685,304.75,395,-1,4,1986,27020,1
606195,606195,335.72,300,-1,4,1954,3223,1
151558,151558,687.35,275,170,8,1963,1087,1
1027387,1027387,1083.8,329,-1,11,1971,31515,1
136135,136135,19.96,450,-1,2,1969,1656,1
1288457,1288457,1105.6,164,-1,11,1978,1988,1
498709,498709,14.72,646,23,2,1948,55345,1
904295,904295,341.14,529,120,4,1934,181438,1
50239,50239,1041.76,409,-1,11,1989,2368,1
1290695,1290695,15.63,606,-1,3,1946,642,1
52471,52471,772.48,492,211,8,1957,75903,1
1258955,1258955,20.26,463,-1,2,1967,471,1
1115522,1115522,1053.71,28,53,11,1987,2872,1
26424,26424,1062.87,6,33,11,1993,238602,1
1249282,1249282,283.17,311,-1,4,1976,19054,1
75363,75363,1016.39,183,-1,11,1996,12626,1
639161,639161,856.01,283,-1,9,1986,1686,1
193717,193717,910.76,287,-1,8,1929,276,1
915948,915948,8.27,71,-1,2,1978,168,1
435960,435960,292.0,502,12,4,1989,286,1
1192885,1192885,422.35,110,-1,0,1974,1195,1
1127075,1127075,350.28,395,-1,4,1980,509,1
896381,896381,771.42,565,-1,12,1988,1847,1
1097365,1097365,873.51,561,106,8,1966,757530,1
31851,31851,7.01,76,-1,9,1971,5950,1
845884,845884,956.96,402,-1,11,1977,3996,1
243125,243125,12.02,50,-1,2,1972,53,1
138414,138414,1101.74,476,101,11,1981,49,1
242968,242968,848.16,125,-1,12,1961,1132,1
1024976,1024976,1124.48,179,-1,11,1988,606,1
831190,831190,12.18,148,-1,2,2004,460,1
760684,760684,1017.9,366,-1,11,1993,2395,1
151493,151493,17.5,49,-1,10,1927,7369,1
669972,669972,768.28,380,-1,12,1956,732,1
54163,54163,6.5,515,128,2,1990,1946,1
780436,780436,311.64,312,-1,4,1963,298,1
388219,388219,294.66,536,13,4,1978,198,1
1072688,1072688,996.36,352,24,11,1963,2054,1
286876,286876,924.0,371,68,11,1985,277,1
162040,162040,236.87,37,-1,6,1972,271,1
538485,538485,9.21,387,-1,2,1992,123373,1
1199788,1199788,19.13,70,-1,7,1987,3688,1
512944,512944,710.43,190,97,12,1998,4159,1
872951,872951,818.48,272,-1,12,1992,128354,1
369031,369031,313.94,469,-1,4,1960,51,1
128793,128793,49.22,427,7,10,1965,470,1
6141,6141,49.61,630,-1,9,1939,145,1
1278598,1278598,271.74,635,208,6,1982,1574,1
255950,255950,9.48,569,98,2,1976,4474,1
423549,423549,716.27,527,-1,8,1950,3805,1
628596,628596,21.55,234,151,5,1992,525713,1
149853,149853,8.1,270,79,2,1996,239,1
301215,301215,769.6,527,-1,8,1996,564,1
638104,638104,992.14,164,-1,11,1995,518429,1
344770,344770,797.69,231,-1,9,1990,217,1
59785,59785,248.8,484,-1,6,1980,686,1
739959,739959,991.42,66,-1,11,1963,1850,1
675266,675266,971.83,28,93,12,1969,389246,1
86037,86037,779.87,266,-1,8,1955,14783,1
1192946,1192946,968.9,462,-1,11,1991,365,1
62284,62284,319.18,328,-1,4,1952,254,1
531133,531133,838.43,538,145,12,1977,26551,1
233578,233578,18.06,113,-1,2,1961,2135,1
1191380,1191380,1021.72,267,-1,11,1963,3733,1
1088596,1088596,683.53,266,-1,8,1946,1417793,1
462516,462516,953.75,272,-1,12,1965,5354,1
1112501,1112501,19.22,529,141,10,1988,2523,1
132152,132152,266.85,375,-1,4,1987,910148,1
118353,118353,358.27,89,-1,4,1946,522,1
622721,622721,10.59,173,-1,2,1963,9165,1
1158319,1158319,320.24,328,-1,4,1930,190178,1
423400,423400,1106.68,61,-1,12,1950,3805,1
324983,324983,1067.28,588,66,11,2000,782,1
667978,667978,291.43,23,-1,4,1953,1897,1
31628,31628,939.35,28,93,12,1960,24840,1
586142,586142,8.27,52,-1,9,1981,5848,1
574334,574334,272.06,634,-1,4,1989,4290,1
288641,288641,9.71,344,-1,3,1975,163415,1
1268469,1268469,8.73,547,-1,9,1933,18760,1
204851,204851,103.9,604,-1,1,1965,47119,1
491759,491759,687.1,255,-1,8,1987,16163,1
78053,78053,1258.71,476,166,11,1976,3776,1
1170532,1170532,781.13,59,-1,8,1955,4677,1
717906,717906,1022.29,179,-1,11,1942,864,1
104145,104145,19.16,348,-1,10,1986,1645,1
1219291,1219291,9.34,379,-1,2,1978,341,1
346084,346084,984.82,424,-1,8,1958,602,1
862096,862096,965.77,557,-1,11,1990,194500,1
771728,771728,351.4,634,-1,4,1977,4726,1
126251,126251,280.25,23,-1,4,1985,35439,1
1069919,1069919,20.22,490,42,7,1993,5903,1
1068944,1068944,116.98,614,-1,1,1957,7420,1
651885,651885,294.03,423,-1,4,1953,9506,1
148590,148590,311.16,138,-1,4,1927,16305,1
44985,44985,999.18,461,-1,11,1939,22305,1
19830,19830,7.42,316,-1,2,1971,277,1
344725,344725,283.75,545,-1,6,1985,718,1
942846,942846,935.81,588,66,11,1979,100,1
195656,195656,322.29,293,-1,4,1982,1442,1
502265,502265,18.27,108,-1,10,1984,27971,1
599879,599879,147.41,234,173,1,1978,3255,1
1287007,1287007,939.56,309,-1,8,1974,1725,1
15679,15679,8.45,92,159,2,1950,276002,1
1052879,1052879,302.31,12,-1,4,1990,52,1
601810,601810,859.99,256,-1,8,1972,1261,1
118306,118306,5.93,92,159,2,1948,2661,1
137302,137302,1008.16,269,-1,12,1963,3631,1
1279673,1279673,757.05,210,-1,9,1981,836,1
256932,256932,233.95,518,20,6,1992,4512,1
12225,12225,334.28,434,-1,4,1999,976,1
955361,955361,1016.4,13,-1,11,1977,7155,1
993314,993314,881.47,429,111,12,1975,9815,1
74120,74120,972.69,164,-1,11,1998,166081,1
1051726,1051726,269.15,535,184,4,1968,64438,1
628654,628654,875.71,524,-1,11,1987,832,1
1292730,1292730,829.92,337,-1,8,1959,13061,1
6778,6778,367.29,447,-1,4,1954,602,1
265652,265652,12.34,584,-1,2,1997,20478,1
72195,72195,302.22,601,-1,4,2001,272,1
144915,144915,1017.04,476,101,11,1972,454,1
54133,54133,1097.35,165,-1,11,1977,399,1
821435,821435,1313.18,125,-1,12,1999,1888,1
64049,64049,954.22,565,-1,12,1929,52126,1
157738,157738,10.41,526,-1,2,1972,271,1
929832,929832,1051.0,183,-1,11,1984,207410,1
988878,988878,899.05,459,-1,12,1985,409656,1
423267,423267,569.01,559,-1,0,1999,1383,1
439315,439315,887.08,100,-1,11,1989,286,1
14514,14514,847.72,64,-1,11,1990,1228,1
904281,904281,296.31,342,-1,4,1934,181438,1
193773,193773,697.52,74,-1,8,1929,276,1
71945,71945,301.63,184,113,4,1944,198659,1
62313,62313,11.77,218,-1,2,1958,4895,1
991266,991266,337.11,529,120,4,1975,9815,1
652268,652268,9.04,526,-1,2,1997,230,1
1248562,1248562,962.86,476,101,11,1991,1654,1
1097854,1097854,335.35,12,-1,4,1971,22930,1
